OTUID,Taxon,Confidence
11b6e085e506436abb45e998147d138a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii,0.999999874
11d0e59d1718ab8d3020827d05271572,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__,0.992288257
11d6f810f3e7c03347262cae43cd7956,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.974255937
11d7660e8d9775e470fb6025e5e4de70,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.998923953
11e8a344ed471b8e76a386502cfcebeb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.995148042
11f1055b6ff0ed6e72e45c0fda586bd9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.895641967
120ef8daafff895f2ae2e73b2c5a05cf,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.970435616
122a5c76e32717bb759d87c59146ebb5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.969943765
1236850e8f52619d1a57f966f1f15c44,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999495
12421c48d6a0746f63ad6bc9b8b9d798,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.972460892
1248c92f42b6aa5e762c55455651dd0e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.998905637
125f62fe5e01782e69598a5eee06e1ff,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.992948894
1262fa47f9dfd2344b0e3a112100f912,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999730192
126b6d163ecd33a0f36504b81bde68c3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.773337051
1275642660b8952aa4fc3d27e28b3092,k__Bacteria,0.927605596
12bd9a723ac7a13c05ba80d8d828fabc,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.703605423
12cb475cafd75bc00db6f18bbd0fa985,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Actinopolymorpha; s__,0.999998215
12d67f05d30007a9cf179267abce35c9,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__eggerthii,0.999976058
12d74cf4397618486147c2db83d5823d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__,0.999994276
12e578b9763a29387fce1cabd3a23e11,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.799837741
1359438d9a2920b337001c093cba1708,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.905469664
136209c70179507f2d402a6c49f0ba8e,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax; s__paradoxus,0.956387191
13862f192552f2fad61e3c092e9876c1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.999984062
139886a131dcd0af914a8e9b8750a847,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta,0.736417738
13c264d999fbc57f47c84f889b991b8c,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.993294288
13e52764e1c08c4fd9902769bf9e022e,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__,0.963120184
13ef39327a9a40ce5f44f8b27db52c7c,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__,0.987450817
13f6d1c733ca5654f9bcdb86c5a8c208,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999723512
140031c5f01bd6b43ad3197fe1eb5c98,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999768729
144f3fe579e3d828dfa76b2b582d0475,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.908118004
149333c6d2f4279dc8d41b1cbca0d80b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.870245499
149abfd325deefc6cca348e2271868ec,k__Bacteria,0.929435427
14a8bf7359bcd7af890d9c8877fb3e17,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.93977757
14c1e2d52c5d7ca67e6b444a2c59bc0d,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999864
14f91189a72da8551139f0a0e1f785b9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.99985062
151cd31ee6eb5ae7d1e62b84ab5b5869,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Pseudidiomarina; s__,0.961348725
1561f54a1436a300d808c60019a5a4d8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.991134662
1562c5fb57c87eabf6929dd91e64072f,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.999999963
158efe14c7664067f7505fc303101186,k__Bacteria,0.933231573
159f4bd43719f4226ae35e9f3a257ba5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.837329139
15a597b5cfe2bed66f1c1ae29557777f,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.961067415
15bc2ba4f6aee903bee624882015521b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.998533072
15c3c05ac1666ec2d80920d90684a36b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.811959417
15cb726dca51e84e9aac181f1941c7c1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,1
15f6863507cc0e975ce26582f76fd5df,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__,0.999998545
15f79c25b1792a6b20d3beec2a2c2662,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999849727
16279a445501561827705a7c0a780ee3,k__Bacteria,0.937807126
1631aa5ee4035702cdf7eb97497e345c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.998510692
1635671ebab79c06385a4739ade75f20,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__luteus,0.842025297
163bac3b9296ee6d7985f866182a1d28,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria,0.760591249
1654a992949d567428f2c07230daa4d5,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma; s__,1
165c9b43cb91070fc8ef688faae38586,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.892184332
1670775667365283e8fdf5e38c605609,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.958285007
1694c96c3549b697a57564457898e296,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999411
16c7cc0b0a00be092420e17b4ab2533c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999999994
16f91014308cd4d41e9d67cf39195007,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.836784836
17037fab6cdb6c999776d7e1140f6815,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.998531317
1707c9eddfe5b08d42e04af7a129e384,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.963277362
171fb67b931bb70fc2d362daf0b72fee,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.978143836
1727b095c4f1ea6bba8a6b348d27ac92,k__Bacteria,0.928782199
17307cc3e2f28b23d839b0a5464f4c46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.979884907
1747b66e0c5e0da9d87d9c6232c2da4f,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,1
175f8e1bdeb057fd246004d733540ebf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.99853234
17723bf553471de1966fdf9e90515467,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999154689
177266798b77e9b440807dd172718450,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.972476213
177932b7e453bcfbf9202fb3d0d4f769,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.709928352
177fa80cb9db0e4cb164479509d3f915,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999846687
17a3200e67f68c9e09ad0ee1005ecc5e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.998691844
17b318ab433bcd91d6ea9486988d2b78,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.970804592
17c53ad32e52716c30e309ddaa50eaf7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.894681693
17ef95311cadd1312356f7558b49509d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.99867931
17f016e3298748a0eb03b67eb9267a19,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__coli,0.906618765
17f730ac860d5490842dcf3cf6f897b8,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,0.999999896
180f7080a26467f4287ef202237a077c,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__stutzeri,0.956746033
1862a9defd66e3b403fe8f12cfb776b5,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.99999967
18848802f034db497900841dcf0ac617,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999999626
18ae16b427936bb777a339ffd5e61cae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999951
18bf7196b211a3632023a8abce0bee0a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.99958729
18cdcf8edaec6304144b9c65319bde87,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.993635842
18d144e05d2c2f98b77a30674c7073c0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.99999958
191922ac14808694d8b610202c9fa6e9,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis,0.992849786
191a69529c91c6bc3f1f0e8c560424a9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.999645334
192a788fa21b8ee6ee9405bdf08bb4e0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus,0.990408113
19440d090612bca6f0428463472b95bd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,1
194e18a5ba11c42ec7d2d54ed9242ab0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.948646814
19520bfa42ea96ccf021ac989c094254,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.825711533
197186d11f9da9af5548a00dd53d5020,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.85271615
197952126533a2db13a0d78515e98def,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.9964735
199bc036586b1c23e6bf85d17153b141,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__,0.985234459
19b04f2babf6af613eed71cdf6527fdc,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__,0.99999999
19b2ade8140ec05f929cd3c6d5da342b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999655965
19b6434b4e10197d24bda91924905960,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999046
19f906bb68008c54ce8377c560bc3a33,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum,0.999999997
1a19037ffa981a409649b2b1f3efd2d1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999165726
1a1a7a5f0ee78237dd3cbd605b5063cf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.784645367
1a37face0a22c54f87c8710233a42784,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.99996728
1a503b8d15cda6614bc92e3700fa8e69,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.973862092
1a6d117cee0a60d9ece19d6bd6450973,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.914295496
1a93c8561fbe223dcac5cb9f56d7b979,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.99999997
1ab2af8f9e57736e28d167ff3a1e95e2,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,1
1aeab092b7afb5601be0d99de76930b6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.900087751
1b29e5fc894be91666a7eb4d7a4fa9f2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__,1
1b4a681250b8a906cd6c2383492b9cff,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,0.802820673
1b5bc0c0f492ec5adee306aa26ba83d6,k__Bacteria,0.922640379
1b90b05e037cc7e487db68934f76b1ca,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.964111909
1bb91200e6930377c9c93150e1ebde2a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.983119241
1bbab11996003e08550cd2ec2182b097,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.886269391
1bd60b051136b8e719d9772f121b4a4f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__,0.958333811
1be3a3951111e62b3bbd7e0dd52b6da0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter,0.99999263
1be460be3b666ce964dda4722d84ad8e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.981794106
1bfd479ebbf50451353399fd5eb183a9,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999915
1c3837b95d478045e3881ea2233a0d1c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.99960681
1c5953242d41775d9cba956998182cf3,k__Bacteria,0.929055534
1c5e0fa9bbb74d957ca8acd893978cef,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__,0.998973063
1c7c8c8b5d860c2f7fd28166c328127b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__,0.991766191
1c854703a37c655fa0a1c45836525f16,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.999730843
1c96c20a340b1e53ae41c3c96f016cdf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999966988
1ca94cfd0e6730ebe455554f584126f7,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,1
1cb09bc216e43e3538a040db8d8419dd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.958035332
1cd3b4fcbc9fac60e9ff82bc510ac9d0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.99503139
1ce151cd15ac444204519f4f8260c503,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.987400251
1cfeb763cb3db4a1053fa402507c3687,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.937437455
1d0139b037c60010d6a0ed979f7541f5,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Aeromicrobium; s__,0.999105855
1d383a0ef959cb8a7706318f80084e88,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999660823
1d3c676d5555d4b2aa01154ec1d44206,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii,0.999928216
1d4527808d6929adbb4b08812c9a5929,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__,0.968426854
1d626459ba50415c9ce97feb38fcd3ad,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999146
1d973a235f472003fe8fc7d2c89d3b56,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.999999097
1daba54f31eff204f19918e130108c04,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__,0.934448728
1dc75a42a0d99e0c427445352c065f5c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.952186827
1dda6910bf95123a6b20f0dbbd5a11fd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.857457028
1ddf2b46003013435b8c423da5e77bc0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999069257
1de8a8bc685293bc92fccfd080dd1a64,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum,0.997005519
1debdc43e4f1524673ccf4b5d6de30ad,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999965
1dfad3e87026bec25ad21b02370ba6ff,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__maltophilia,0.983786609
1e1762a2fe8fd16aa75d841858138d78,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum; s__,0.999999882
1e7873f23ed1eee090abf3264fa97fdc,k__Bacteria,0.923247184
1e8b57ff6732a8fa5faf9a1a068ed3ce,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides,1
1ea88b12d5ba10972d51f6d93b142b48,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__,0.995059878
1eb32926d01a2310727bae5b447a9fd4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.990819185
1eefd5fade56f9e090d4d7023eeed285,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens,0.954175876
1f087d6ca500a9eef7b8096b9dbbe12e,k__Bacteria,0.923886291
1f2e0961931bcb783b40c957fac03aae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.838650197
1f30de6bf4eb9ab20848e3b7530ae639,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.804696682
1f4d160ff6c0bb9c34d1c20f783d314e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.998871927
1f58973efd01649ffb49ba0c75277d1c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999968846
1f7f7ef821253cb51b35e5307cd39633,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.922095065
1f882853e8c6d8dfb4aca37f2705b95a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.91212116
1ff00aa01fb7d4bb5c6756e6bc8e222d,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__,0.999179016
204ab1499d781c1af5b80c511ab4b5b8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__hathewayi,0.998496558
205aa62d648b1aeb8ed072d008955775,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__,0.994310288
2084437ee2c4f463e8142140a3b3b6ae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.855403289
208aaa44ab0909a9ef8b3cbd432b67e6,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.998784708
2092cc518e136fe01873b6753ce64e3c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.899570402
20b3dc923671f11aedcf1d6b02745551,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.926962576
20c0b9d9104aebe21e5d3583d89d0429,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__,0.999325526
20c7915226d6814d16f6b9b587a726b8,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.999997731
20d49ed3bf5086467b743bc424e51686,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999864
20fbf9c30f9aa6e4276379330964d80b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta,0.997540645
